Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HIT_K2,Coverage (%) HIT_K4,Coverage (%) HIT_K6,Coverage (%) HCA_K2,Coverage (%) HCA_K4,Coverage (%) HCA_K6,Area HIT_K2,Area HIT_K4,Area HIT_K6,Area HCA_K2,Area HCA_K4,Area HCA_K6,#Peptides,#Unique,#Spec HIT_K2,#Spec HIT_K4,#Spec HIT_K6,#Spec HCA_K2,#Spec HCA_K4,#Spec HCA_K6,PTM,Avg. Mass,Description
3239,5250,Q9P2F6|RHG20_HUMAN,54.60,2,2,2,2,2,2,2,2.2611E3,1.2893E4,6.008E3,9.5553E3,1.0534E4,2.7044E3,1,1,2,3,2,1,4,1,Deamidation (NQ),132608,Rho GTPase-activating protein 20 OS=Homo sapiens OX=9606 GN=ARHGAP20 PE=1 SV=2
3968,14171,Q9NX00|TM160_HUMAN,54.48,5,0,0,0,5,5,5,,,,3.5847E2,5.6774E2,4.1143E2,1,1,0,0,0,1,1,1,,19658,Transmembrane protein 160 OS=Homo sapiens OX=9606 GN=TMEM160 PE=1 SV=1
4088,6496,Q7Z3D6|GLUCM_HUMAN,54.46,1,1,1,0,0,0,0,3.2798E2,3.2455E2,,,,,1,1,1,1,0,0,0,0,,66437,D-glutamate cyclase  mitochondrial OS=Homo sapiens OX=9606 GN=DGLUCY PE=1 SV=2
4452,3907,Q9Y2L5|TPPC8_HUMAN,54.40,1,0,0,1,0,0,0,,,5.0734E2,,,,1,1,0,0,1,0,0,0,,160996,Trafficking protein particle complex subunit 8 OS=Homo sapiens OX=9606 GN=TRAPPC8 PE=1 SV=2
4635,7360,Q12824|SNF5_HUMAN,54.35,8,0,0,0,0,8,0,,,,,4.6726E1,,1,1,0,0,0,0,1,0,Carbamidomethylation,44141,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Homo sapiens OX=9606 GN=SMARCB1 PE=1 SV=2
3720,14185,Q7Z304|MAMC2_HUMAN,54.31,2,2,2,2,0,0,0,8.9569E2,1.3685E3,2.4363E3,,,,1,1,1,2,2,0,0,0,Carbamidomethylation,77556,MAM domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MAMDC2 PE=1 SV=3
3918,6525,Q9Y2L9|LRCH1_HUMAN,54.24,1,0,1,1,0,0,0,,5.0398E2,3.2217E2,,,,1,1,0,1,2,0,0,0,Carbamidomethylation,80875,Leucine-rich repeat and calponin homology domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LRCH1 PE=1 SV=3
3779,3900,Q6P1K8|T2H2L_HUMAN,54.19,4,4,0,0,4,4,4,0,,,1.4532E2,1.5974E2,0,1,1,1,0,0,1,1,1,Carbamidomethylation,44452,General transcription factor IIH subunit 2-like protein OS=Homo sapiens OX=9606 GN=GTF2H2C PE=1 SV=1
3779,3980,Q13888|TF2H2_HUMAN,54.19,4,4,0,0,4,4,4,0,,,1.4532E2,1.5974E2,0,1,1,1,0,0,1,1,1,Carbamidomethylation,44419,General transcription factor IIH subunit 2 OS=Homo sapiens OX=9606 GN=GTF2H2 PE=1 SV=1
3013,6444,Q2TAL8|QRIC1_HUMAN,54.02,1,1,1,1,0,1,1,1.7313E3,1.3227E3,1.5941E3,,4.614E2,4.2806E2,1,1,4,8,4,0,1,2,,86436,Glutamine-rich protein 1 OS=Homo sapiens OX=9606 GN=QRICH1 PE=1 SV=1
3917,5398,Q7Z7E8|UB2Q1_HUMAN,54.00,5,2,0,2,0,3,0,7.2469E3,,2.3098E3,,1.4067E2,,2,2,1,0,1,0,1,0,,46127,Ubiquitin-conjugating enzyme E2 Q1 OS=Homo sapiens OX=9606 GN=UBE2Q1 PE=1 SV=1
3931,3094,O95825|QORL1_HUMAN,53.92,9,0,0,3,6,0,0,,,1.398E2,7.9601E2,,,2,2,0,0,2,1,0,0,Carbamidomethylation,38697,Quinone oxidoreductase-like protein 1 OS=Homo sapiens OX=9606 GN=CRYZL1 PE=1 SV=2
3909,13953,Q8IW45|NNRD_HUMAN,53.92,5,5,5,4,0,0,0,7.6866E3,1.4108E4,1.0899E2,,,,2,2,1,1,1,0,0,0,Deamidation (NQ),36576,ATP-dependent (S)-NAD(P)H-hydrate dehydratase OS=Homo sapiens OX=9606 GN=NAXD PE=1 SV=1
4688,13223,Q9Y5N5|N6MT1_HUMAN,53.87,6,0,0,0,6,0,0,,,,3.7911E2,,,1,1,0,0,0,1,0,0,,22957,Methyltransferase N6AMT1 OS=Homo sapiens OX=9606 GN=N6AMT1 PE=1 SV=4
3888,3579,Q8N3R9|MPP5_HUMAN,53.85,2,0,0,0,2,2,0,,,,4.4596E2,8.3846E2,,1,1,0,0,0,2,1,0,,77294,MAGUK p55 subfamily member 5 OS=Homo sapiens OX=9606 GN=MPP5 PE=1 SV=3
3626,5981,Q8TDZ2|MICA1_HUMAN,53.85,1,1,0,1,0,0,0,4.662E2,,1.5854E3,,,,1,1,1,0,5,0,0,0,,117875,[F-actin]-monooxygenase MICAL1 OS=Homo sapiens OX=9606 GN=MICAL1 PE=1 SV=2
2944,8230,Q9BRP1|PDD2L_HUMAN,53.78,3,3,3,3,3,3,3,3.1157E3,2.9585E3,2.2184E3,2.5704E3,2.7246E3,3.2235E3,1,1,2,5,3,3,5,3,Acetylation (Protein N-term),39417,Programmed cell death protein 2-like OS=Homo sapiens OX=9606 GN=PDCD2L PE=1 SV=1
4677,13711,Q9UBU8|MO4L1_HUMAN,53.73,4,0,0,0,4,0,0,,,,4.8742E2,,,1,1,0,0,0,1,0,0,,41474,Mortality factor 4-like protein 1 OS=Homo sapiens OX=9606 GN=MORF4L1 PE=1 SV=2
4058,5083,Q96P48|ARAP1_HUMAN,53.72,1,0,0,1,0,1,0,,,2.1236E2,,2.4501E2,,1,1,0,0,1,0,1,0,,162191,Arf-GAP with Rho-GAP domain  ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ARAP1 PE=1 SV=3
3740,3525,Q9P265|DIP2B_HUMAN,53.72,2,0,0,2,0,0,0,,,8.8615E2,,,,1,1,0,0,4,0,0,0,Carbamidomethylation,171491,Disco-interacting protein 2 homolog B OS=Homo sapiens OX=9606 GN=DIP2B PE=1 SV=3
3740,3877,Q14689|DIP2A_HUMAN,53.72,2,0,0,2,0,0,0,,,8.8615E2,,,,1,1,0,0,4,0,0,0,Carbamidomethylation,170368,Disco-interacting protein 2 homolog A OS=Homo sapiens OX=9606 GN=DIP2A PE=1 SV=2
3740,5705,Q9Y2E4|DIP2C_HUMAN,53.72,2,0,0,2,0,0,0,,,8.8615E2,,,,1,1,0,0,4,0,0,0,Carbamidomethylation,170766,Disco-interacting protein 2 homolog C OS=Homo sapiens OX=9606 GN=DIP2C PE=1 SV=2
4086,5188,Q9C035|TRIM5_HUMAN,53.67,4,0,0,4,0,4,0,,,2.721E2,,1.1939E2,,1,1,0,0,1,0,1,0,,56338,Tripartite motif-containing protein 5 OS=Homo sapiens OX=9606 GN=TRIM5 PE=1 SV=1
4520,6692,Q9UQ53|MGT4B_HUMAN,53.56,3,0,0,3,0,0,0,,,6.009E1,,,,1,1,0,0,1,0,0,0,,63199,Alpha-1 3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B OS=Homo sapiens OX=9606 GN=MGAT4B PE=1 SV=1
3894,5932,Q96FV9|THOC1_HUMAN,53.49,3,3,3,0,0,3,0,1.8402E2,2.5847E2,,,1.8941E2,,1,1,1,1,0,0,1,0,,75666,THO complex subunit 1 OS=Homo sapiens OX=9606 GN=THOC1 PE=1 SV=1
3580,11733,Q92733|PRCC_HUMAN,53.48,2,0,2,0,2,2,2,,2.3117E2,,9.177E2,5.5399E2,4.4777E2,1,1,0,1,0,3,2,1,,52418,Proline-rich protein PRCC OS=Homo sapiens OX=9606 GN=PRCC PE=1 SV=1
3009,6450,Q9NWZ8|GEMI8_HUMAN,53.44,4,4,0,0,4,4,4,1.1083E3,,,2.9649E3,1.3179E3,6.8287E2,1,1,4,0,0,5,7,3,,28637,Gem-associated protein 8 OS=Homo sapiens OX=9606 GN=GEMIN8 PE=1 SV=1
3980,3303,Q8N2C7|UNC80_HUMAN,53.43,1,0,1,0,0,0,0,,3.1732E2,,,8.2104E2,,2,2,0,1,0,0,1,0,Carbamidomethylation,363391,Protein unc-80 homolog OS=Homo sapiens OX=9606 GN=UNC80 PE=2 SV=2
3512,15138,P03928|ATP8_HUMAN,53.41,13,13,13,13,13,0,0,4.4868E3,2.4108E3,4.5783E3,1.5203E3,,,1,1,3,1,3,1,0,0,,7992,ATP synthase protein 8 OS=Homo sapiens OX=9606 GN=MT-ATP8 PE=1 SV=1
3990,4084,P23508|CRCM_HUMAN,53.39,4,0,0,1,0,3,0,,,1.4694E3,,3.1754E2,,2,2,0,0,1,0,1,0,,93027,Colorectal mutant cancer protein OS=Homo sapiens OX=9606 GN=MCC PE=1 SV=2
3788,12758,P11802|CDK4_HUMAN,53.38,10,0,10,0,10,0,10,,1.1872E2,,0,,0,1,1,0,1,0,1,0,2,,33730,Cyclin-dependent kinase 4 OS=Homo sapiens OX=9606 GN=CDK4 PE=1 SV=2
4116,7651,Q96F86|EDC3_HUMAN,53.34,3,0,3,0,0,0,0,,1.4313E2,,,,,1,1,0,2,0,0,0,0,,56078,Enhancer of mRNA-decapping protein 3 OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1
3365,3719,Q9NXL2|ARH38_HUMAN,53.22,1,1,1,1,0,1,1,4.1994E3,2.1935E3,3.6375E3,,1.1175E3,1.2267E3,1,1,3,1,4,0,1,1,,89078,Rho guanine nucleotide exchange factor 38 OS=Homo sapiens OX=9606 GN=ARHGEF38 PE=1 SV=2
3392,6930,O15446|RPA34_HUMAN,53.03,2,2,2,0,2,2,2,7.9832E2,5.9721E2,,2.4187E3,2.1096E3,2.1312E3,1,1,1,1,0,3,3,2,,54986,DNA-directed RNA polymerase I subunit RPA34 OS=Homo sapiens OX=9606 GN=POLR1G PE=1 SV=1
4525,8276,Q86VY4|TSYL5_HUMAN,53.01,2,0,2,0,0,0,0,,1.5794E2,,,,,1,1,0,1,0,0,0,0,Carbamidomethylation,45143,Testis-specific Y-encoded-like protein 5 OS=Homo sapiens OX=9606 GN=TSPYL5 PE=1 SV=2
3628,8448,Q9P0P0|RN181_HUMAN,52.99,6,6,0,6,0,6,6,2.9659E3,,2.3511E3,,9.6938E2,1.3979E3,1,1,2,0,2,0,1,1,,17909,E3 ubiquitin-protein ligase RNF181 OS=Homo sapiens OX=9606 GN=RNF181 PE=1 SV=1
4710,15131,P17405|ASM_HUMAN,52.98,2,0,0,2,0,0,0,,,3.6123E2,,,,1,1,0,0,1,0,0,0,,69936,Sphingomyelin phosphodiesterase OS=Homo sapiens OX=9606 GN=SMPD1 PE=1 SV=5
3860,3154,Q6ZMI0|PPR21_HUMAN,52.93,2,0,2,2,0,0,0,,3.0739E2,3.5232E2,,,,1,1,0,1,2,0,0,0,,88314,Protein phosphatase 1 regulatory subunit 21 OS=Homo sapiens OX=9606 GN=PPP1R21 PE=1 SV=1
2557,15140,Q9H6V9|LDAH_HUMAN,52.93,3,3,3,3,3,3,3,1.9618E3,2.1231E3,2.0694E3,3.4958E3,3.246E3,3.3454E3,1,1,3,3,8,5,6,9,,37319,Lipid droplet-associated hydrolase OS=Homo sapiens OX=9606 GN=LDAH PE=1 SV=1
4024,4087,O60879|DIAP2_HUMAN,52.88,1,0,0,0,1,1,0,,,,2.9591E2,1.8752E2,,1,1,0,0,0,1,1,0,,125569,Protein diaphanous homolog 2 OS=Homo sapiens OX=9606 GN=DIAPH2 PE=1 SV=1
3343,13007,Q969T9|WBP2_HUMAN,52.85,4,4,4,4,4,4,4,1.5006E3,6.8079E2,5.0097E2,5.0041E3,4.4881E3,3.4167E3,1,1,3,1,1,2,2,2,,28087,WW domain-binding protein 2 OS=Homo sapiens OX=9606 GN=WBP2 PE=1 SV=1
3640,7843,P52298|NCBP2_HUMAN,52.81,7,0,0,0,7,0,0,,,,1.8025E3,,,1,1,0,0,0,6,0,0,,18001,Nuclear cap-binding protein subunit 2 OS=Homo sapiens OX=9606 GN=NCBP2 PE=1 SV=1
4711,15133,Q96QD8|S38A2_HUMAN,52.75,2,0,0,0,0,0,2,,,,,,5.3424E2,1,1,0,0,0,0,0,1,Carbamidomethylation,56026,Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens OX=9606 GN=SLC38A2 PE=1 SV=2
4098,11404,Q9NR19|ACSA_HUMAN,52.68,2,0,0,2,0,0,0,,,5.1569E2,,,,1,1,0,0,2,0,0,0,Carbamidomethylation,78580,Acetyl-coenzyme A synthetase  cytoplasmic OS=Homo sapiens OX=9606 GN=ACSS2 PE=1 SV=1
4095,7614,Q8N122|RPTOR_HUMAN,52.65,1,0,0,1,0,0,1,,,5.7824E1,,,0,1,1,0,0,1,0,0,1,,149037,Regulatory-associated protein of mTOR OS=Homo sapiens OX=9606 GN=RPTOR PE=1 SV=1
4567,5420,Q9BWU0|NADAP_HUMAN,52.61,1,0,1,0,0,0,0,,2.058E2,,,,,1,1,0,1,0,0,0,0,,88814,Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=1
3814,8671,L0R819|ASURF_HUMAN,52.61,11,0,0,0,11,0,11,,,,2.229E3,,1.5006E3,1,1,0,0,0,2,0,2,,11250,ASNSD1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=ASDURF PE=1 SV=1
3827,11465,P09603|CSF1_HUMAN,52.52,2,2,2,0,0,0,0,1.2412E3,3.8421E2,,,,,1,1,3,1,0,0,0,0,,60179,Macrophage colony-stimulating factor 1 OS=Homo sapiens OX=9606 GN=CSF1 PE=1 SV=2
4692,13563,Q6PJG2|MDEAS_HUMAN,52.50,2,0,0,0,2,0,0,,,,3.5092E1,,,1,1,0,0,0,1,0,0,,114989,Mitotic deacetylase-associated SANT domain protein OS=Homo sapiens OX=9606 GN=MIDEAS PE=1 SV=2
4495,5680,Q8TDD1|DDX54_HUMAN,52.49,1,0,0,0,1,0,0,,,,5.087E2,,,1,1,0,0,0,1,0,0,,98595,ATP-dependent RNA helicase DDX54 OS=Homo sapiens OX=9606 GN=DDX54 PE=1 SV=2
3828,12750,P09668|CATH_HUMAN,52.46,3,3,3,0,0,0,3,4.5351E2,7.713E2,,,,9.1066E1,1,1,1,2,0,0,0,1,Carbamidomethylation,37394,Pro-cathepsin H OS=Homo sapiens OX=9606 GN=CTSH PE=1 SV=4
4673,12643,Q6UX04|CWC27_HUMAN,52.44,3,0,0,0,0,3,0,,,,,2.5913E2,,1,1,0,0,0,0,1,0,Carbamidomethylation,53847,Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1
4106,6488,P05997|CO5A2_HUMAN,52.43,1,0,0,0,0,0,1,,,,,,0,1,1,0,0,0,0,0,2,Carbamidomethylation,144910,Collagen alpha-2(V) chain OS=Homo sapiens OX=9606 GN=COL5A2 PE=1 SV=3
3433,12676,Q13432|U119A_HUMAN,52.35,4,4,0,4,0,4,4,8.8527E2,,1.2005E3,,2.2393E3,1.121E3,1,1,2,0,2,0,4,1,,26962,Protein unc-119 homolog A OS=Homo sapiens OX=9606 GN=UNC119 PE=1 SV=1
3433,15155,A6NIH7|U119B_HUMAN,52.35,4,4,0,4,0,4,4,8.8527E2,,1.2005E3,,2.2393E3,1.121E3,1,1,2,0,2,0,4,1,,28137,Protein unc-119 homolog B OS=Homo sapiens OX=9606 GN=UNC119B PE=1 SV=1
3985,3588,Q96Q89|KI20B_HUMAN,52.29,1,1,0,0,0,0,0,7.2439E4,,,,,,2,2,2,0,0,0,0,0,Deamidation (NQ),210628,Kinesin-like protein KIF20B OS=Homo sapiens OX=9606 GN=KIF20B PE=1 SV=3
4620,9860,O60687|SRPX2_HUMAN,52.29,4,0,0,0,0,0,4,,,,,,2.6313E2,1,1,0,0,0,0,0,1,,52972,Sushi repeat-containing protein SRPX2 OS=Homo sapiens OX=9606 GN=SRPX2 PE=1 SV=1
3955,12155,Q9BTD8|RBM42_HUMAN,52.27,2,0,0,0,2,0,2,,,,6.7243E2,,2.7014E2,1,1,0,0,0,2,0,1,,50414,RNA-binding protein 42 OS=Homo sapiens OX=9606 GN=RBM42 PE=1 SV=1
3972,15128,P24390|ERD21_HUMAN,51.92,9,0,0,9,0,0,0,,,1.1976E3,,,,1,1,0,0,3,0,0,0,,24542,ER lumen protein-retaining receptor 1 OS=Homo sapiens OX=9606 GN=KDELR1 PE=1 SV=1
3456,12354,Q8IWT0|ARCH_HUMAN,51.90,6,0,0,0,6,6,6,,,,1.8535E3,1.0029E3,1.3881E3,1,1,0,0,0,4,3,2,,19491,Protein archease OS=Homo sapiens OX=9606 GN=ZBTB8OS PE=1 SV=2
4146,15129,Q8IY95|TM192_HUMAN,51.90,6,0,0,0,0,0,6,,,,,,9.7993E2,1,1,0,0,0,0,0,2,Carbamidomethylation,30922,Transmembrane protein 192 OS=Homo sapiens OX=9606 GN=TMEM192 PE=1 SV=1
4613,7783,Q9BUL9|RPP25_HUMAN,51.82,6,0,6,0,0,0,0,,4.7901E2,,,,,1,1,0,1,0,0,0,0,,20632,Ribonuclease P protein subunit p25 OS=Homo sapiens OX=9606 GN=RPP25 PE=1 SV=1
3801,5850,Q96EK5|KBP_HUMAN,51.80,2,2,2,2,0,0,0,6.6414E2,4.782E2,5.9209E2,,,,1,1,1,1,2,0,0,0,Carbamidomethylation,71814,KIF-binding protein OS=Homo sapiens OX=9606 GN=KIFBP PE=1 SV=1
3798,7218,Q92844|TANK_HUMAN,51.67,3,0,0,0,3,3,3,,,,8.5822E2,6.6116E2,1.2034E3,1,1,0,0,0,1,1,2,Carbamidomethylation,47816,TRAF family member-associated NF-kappa-B activator OS=Homo sapiens OX=9606 GN=TANK PE=1 SV=2
3705,7659,Q96S82|UBL7_HUMAN,51.63,3,0,0,0,0,3,3,,,,,5.1574E2,9.8367E2,1,1,0,0,0,0,3,2,Acetylation (Protein N-term),40510,Ubiquitin-like protein 7 OS=Homo sapiens OX=9606 GN=UBL7 PE=1 SV=2
3959,13542,Q9BQP7|MGME1_HUMAN,51.56,3,0,0,3,3,0,0,,,1.6382E3,2.9823E3,,,1,1,0,0,1,2,0,0,,39421,Mitochondrial genome maintenance exonuclease 1 OS=Homo sapiens OX=9606 GN=MGME1 PE=1 SV=1
3324,4886,Q96QG7|MTMR9_HUMAN,51.52,2,2,2,2,0,2,2,5.5832E2,5.8569E2,1.564E3,,5.4796E2,9.9373E2,1,1,2,1,3,0,1,4,,63462,Myotubularin-related protein 9 OS=Homo sapiens OX=9606 GN=MTMR9 PE=1 SV=1
4632,6034,Q8TDY4|ASAP3_HUMAN,51.50,2,0,0,0,0,0,2,,,,,,6.9317E2,1,1,0,0,0,0,0,1,Carbamidomethylation,99155,Arf-GAP with SH3 domain  ANK repeat and PH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ASAP3 PE=1 SV=1
4317,3382,Q8N3C0|ASCC3_HUMAN,51.45,1,0,0,1,0,0,0,,,2.7098E2,,,,1,1,0,0,1,0,0,0,,251458,Activating signal cointegrator 1 complex subunit 3 OS=Homo sapiens OX=9606 GN=ASCC3 PE=1 SV=3
3878,5846,O75175|CNOT3_HUMAN,51.38,3,0,3,0,0,0,3,,2.8706E2,,,,0,1,1,0,2,0,0,0,1,Deamidation (NQ),81872,CCR4-NOT transcription complex subunit 3 OS=Homo sapiens OX=9606 GN=CNOT3 PE=1 SV=1
3903,3576,Q9Y2H6|FND3A_HUMAN,51.26,1,1,0,1,0,0,0,1.0056E2,,1.2329E2,,,,1,1,1,0,2,0,0,0,,131852,Fibronectin type-III domain-containing protein 3A OS=Homo sapiens OX=9606 GN=FNDC3A PE=1 SV=4
4034,3794,Q96JG9|ZN469_HUMAN,51.25,0,0,0,0,0,0,0,,,,2.4106E2,,2.2652E2,2,2,0,0,0,1,0,1,Deamidation (NQ),410207,Zinc finger protein 469 OS=Homo sapiens OX=9606 GN=ZNF469 PE=2 SV=3
3939,15146,O95178|NDUB2_HUMAN,51.14,9,9,0,0,9,0,9,1.1317E3,,,1.1461E3,,9.4811E2,1,1,1,0,0,1,0,1,,12058,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB2 PE=1 SV=1
3619,7967,Q96D46|NMD3_HUMAN,50.97,3,0,3,0,0,3,3,,3.9346E2,,,8.8378E2,1.3312E3,1,1,0,1,0,0,4,1,Carbamidomethylation,57603,60S ribosomal export protein NMD3 OS=Homo sapiens OX=9606 GN=NMD3 PE=1 SV=1
3621,9503,Q14746|COG2_HUMAN,50.95,2,0,0,0,0,2,2,,,,,1.1165E3,4.0331E2,1,1,0,0,0,0,4,2,,83208,Conserved oligomeric Golgi complex subunit 2 OS=Homo sapiens OX=9606 GN=COG2 PE=1 SV=1
4040,4768,Q9Y4F1|FARP1_HUMAN,50.94,2,0,0,2,0,0,0,,,4.9943E2,,,,1,1,0,0,2,0,0,0,,118633,FERM  ARHGEF and pleckstrin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FARP1 PE=1 SV=1
4080,4410,O14936|CSKP_HUMAN,50.93,1,0,0,1,0,0,0,,,7.1264E2,,,,1,1,0,0,2,0,0,0,,105123,Peripheral plasma membrane protein CASK OS=Homo sapiens OX=9606 GN=CASK PE=1 SV=3
3607,12704,Q8N9N2|ASCC1_HUMAN,50.88,2,2,2,2,2,2,2,9.221E2,9.4958E2,1.1303E3,1.6785E3,1.4074E3,1.3953E3,1,1,1,1,1,1,1,1,Acetylation (Protein N-term),45510,Activating signal cointegrator 1 complex subunit 1 OS=Homo sapiens OX=9606 GN=ASCC1 PE=1 SV=1
3730,15132,Q9NRR8|C42S1_HUMAN,50.78,15,15,0,0,15,0,15,4.0484E2,,,4.2088E2,,3.7882E2,1,1,1,0,0,1,0,3,Carbamidomethylation,8925,CDC42 small effector protein 1 OS=Homo sapiens OX=9606 GN=CDC42SE1 PE=1 SV=1
3915,4775,Q96EI5|TCAL4_HUMAN,50.67,4,4,4,0,0,0,0,9.5298E2,5.2236E2,,,,,1,1,2,1,0,0,0,0,,24647,Transcription elongation factor A protein-like 4 OS=Homo sapiens OX=9606 GN=TCEAL4 PE=1 SV=2
3915,5600,Q9H3H9|TCAL2_HUMAN,50.67,4,4,4,0,0,0,0,9.5298E2,5.2236E2,,,,,1,1,2,1,0,0,0,0,,25850,Transcription elongation factor A protein-like 2 OS=Homo sapiens OX=9606 GN=TCEAL2 PE=2 SV=1
3816,9701,Q7LBR1|CHM1B_HUMAN,50.64,4,0,0,0,4,4,4,,,,3.4741E3,2.9406E3,2.7699E3,1,1,0,0,0,1,2,1,,22109,Charged multivesicular body protein 1b OS=Homo sapiens OX=9606 GN=CHMP1B PE=1 SV=1
4665,10419,Q9H330|TM245_HUMAN,50.60,1,0,0,0,0,1,0,,,,,4.0768E2,,1,1,0,0,0,0,1,0,,97357,Transmembrane protein 245 OS=Homo sapiens OX=9606 GN=TMEM245 PE=1 SV=3
4662,8912,Q5TAT6|CODA1_HUMAN,50.57,2,0,0,0,0,2,0,,,,,5.362E2,,1,1,0,0,0,0,1,0,,69950,Collagen alpha-1(XIII) chain OS=Homo sapiens OX=9606 GN=COL13A1 PE=1 SV=1
3654,15136,Q9Y6K0|CEPT1_HUMAN,50.50,3,0,3,3,3,0,0,,1.9791E3,1.9156E3,8.7955E2,,,1,1,0,2,3,1,0,0,,46554,Choline/ethanolaminephosphotransferase 1 OS=Homo sapiens OX=9606 GN=CEPT1 PE=1 SV=1
3731,15134,Q5VTE6|ANGE2_HUMAN,50.43,3,0,3,3,0,3,3,,1.3084E2,1.5654E2,,1.8006E2,1.1121E2,1,1,0,1,2,0,1,1,,62339,Protein angel homolog 2 OS=Homo sapiens OX=9606 GN=ANGEL2 PE=1 SV=1
4357,3605,Q9Y666|S12A7_HUMAN,50.32,1,0,1,0,0,0,0,,6.2077E2,,,,,1,1,0,1,0,0,0,0,,119106,Solute carrier family 12 member 7 OS=Homo sapiens OX=9606 GN=SLC12A7 PE=1 SV=3
4357,5347,Q9H2X9|S12A5_HUMAN,50.32,1,0,1,0,0,0,0,,6.2077E2,,,,,1,1,0,1,0,0,0,0,,126183,Solute carrier family 12 member 5 OS=Homo sapiens OX=9606 GN=SLC12A5 PE=1 SV=3
4696,14230,Q03519|TAP2_HUMAN,50.27,1,0,0,1,0,0,0,,,2.4475E2,,,,1,1,0,0,1,0,0,0,Carbamidomethylation,75664,Antigen peptide transporter 2 OS=Homo sapiens OX=9606 GN=TAP2 PE=1 SV=1
3492,7308,Q5TAQ9|DCAF8_HUMAN,50.18,1,1,1,1,0,0,0,1.0483E3,3.7066E2,4.6589E2,,,,1,1,4,1,3,0,0,0,,66852,DDB1- and CUL4-associated factor 8 OS=Homo sapiens OX=9606 GN=DCAF8 PE=1 SV=1
3956,12344,O94766|B3GA3_HUMAN,50.16,4,4,4,0,0,0,0,5.643E2,6.1726E2,,,,,1,1,2,1,0,0,0,0,,37122,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 OS=Homo sapiens OX=9606 GN=B3GAT3 PE=1 SV=2
4222,4377,O43149|ZZEF1_HUMAN,50.09,1,0,0,0,0,0,1,,,,,,8.4246E1,1,1,0,0,0,0,0,1,,331075,Zinc finger ZZ-type and EF-hand domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZZEF1 PE=1 SV=6
4421,4307,Q9NTI2|AT8A2_HUMAN,50.03,1,0,0,0,1,0,0,,,,3.0345E3,,,1,1,0,0,0,1,0,0,,133598,Phospholipid-transporting ATPase IB OS=Homo sapiens OX=9606 GN=ATP8A2 PE=1 SV=3
3529,3792,Q16513|PKN2_HUMAN,49.99,1,0,1,1,0,1,1,,5.8239E2,5.168E2,,1.2249E3,2.5936E2,1,1,0,1,1,0,4,1,,112035,Serine/threonine-protein kinase N2 OS=Homo sapiens OX=9606 GN=PKN2 PE=1 SV=1
4687,13089,Q9HD15|SRA1_HUMAN,49.88,4,0,0,0,0,4,0,,,,,3.5213E2,,1,1,0,0,0,0,1,0,,25673,Steroid receptor RNA activator 1 OS=Homo sapiens OX=9606 GN=SRA1 PE=1 SV=1
4041,5824,O95049|ZO3_HUMAN,49.79,1,0,0,0,0,1,1,,,,,0,3.1098E2,1,1,0,0,0,0,1,1,,101397,Tight junction protein ZO-3 OS=Homo sapiens OX=9606 GN=TJP3 PE=1 SV=3
4147,15148,Q9NRA2|S17A5_HUMAN,49.66,2,0,0,2,0,0,0,,,8.1006E1,,,,1,1,0,0,2,0,0,0,Carbamidomethylation,54640,Sialin OS=Homo sapiens OX=9606 GN=SLC17A5 PE=1 SV=2
3757,4871,O14920|IKKB_HUMAN,49.64,1,0,0,1,1,0,1,,,5.7686E2,1.3651E3,,6.0184E2,1,1,0,0,1,2,0,1,,86564,Inhibitor of nuclear factor kappa-B kinase subunit beta OS=Homo sapiens OX=9606 GN=IKBKB PE=1 SV=1
3384,15163,P03891|NU2M_HUMAN,49.46,3,3,3,3,0,3,3,4.82E2,4.4721E2,3.8708E2,,1.7175E2,1.7462E2,1,1,2,2,3,0,1,2,,38961,NADH-ubiquinone oxidoreductase chain 2 OS=Homo sapiens OX=9606 GN=MT-ND2 PE=1 SV=2
3588,4782,Q14671|PUM1_HUMAN,49.37,1,1,1,1,1,0,1,6.4705E2,5.305E2,1.0266E3,0,,0,1,1,1,2,1,1,0,1,,126473,Pumilio homolog 1 OS=Homo sapiens OX=9606 GN=PUM1 PE=1 SV=3
